-0.6358509875829246,6.06205564089304,7.972600464169613,#ffd9fbff
-3.4240734394216052,-2.8650428980923683,6.735967761813414,#fffff0ff
4.687524890612365,2.129131371530802,5.931984416188939,#ffa5fcff
-3.901586781344823,-2.340235570002998,5.675446031652424,#ff9bfbff
-4.031492169894013,-0.4700077456055673,5.430002159274572,#ff99fbff
-4.575907255445913,-0.9668388524593894,4.755541763152083,#ff9afbff
-3.423780213252771,-2.8641593874936833,4.625940017187072,#ffffeae3
-5.125187742171569,-0.701277145811032,4.329123705101413,#ffffcd5c
-2.2074827148647853,1.9667260142706686,4.234479211904308,#ffc9fcff
-3.9486741729057844,6.226162092286429,4.141903726221008,#ffa7fcff
-2.7440406404682345,3.8287957385705815,4.0179080926080175,#ffffdf9c
-0.9391372978991317,-2.9191363910360386,3.9627803791025173,#ffffd470
-3.7280439255934255,4.262137918930008,3.940941664439111,#ffc4fcff
3.1151665772769666,-4.223476477948122,3.9300673512818203,#ffabfcff
-6.85016088816209,-1.2547708185065005,3.6576318819034013,#ffb9fcff
-3.603238543684325,3.1022712929007783,3.6475394308095597,#ffddfbff
-5.372874796467403,-2.502213303320458,3.567795920491612,#ffa3fcff
-4.322430078364298,3.5595324774092107,3.394689026964755,#ffa8fcff
-6.53834916073975,-0.23858084274397867,3.2930627711724703,#ffa9fcff
-3.0091724093514984,-0.4925649882097061,3.1944786737020765,#ffa2fcff
-6.505128123839349,2.1523510162364716,3.1944786737020765,#ffffeae2
-3.6193115551259973,1.2646801272549932,3.1506488246701214,#ff9cfbff
-4.844131467202216,-0.3205994066441506,3.1074203431420337,#ffa0fcff
1.798152368920182,0.20211909444667694,3.081768473456879,#fffff3ff
-2.07337246693185,-3.421752048332512,3.073264993991165,#fff5f9ff
-0.8283745870772904,-5.429287534122254,3.0647849780541514,#ffffd36c
-0.8262994794973074,-6.691534672153496,3.0647849780541514,#ffa8fcff
3.762385954601536,2.145255388635044,3.047895077974558,#fff0faff
4.129681046225456,-1.9586434463510987,3.039485064882259,#ffffd779
-2.018360265090299,-2.382316937646283,3.039485064882259,#ffbffcff
-3.110410684345412,2.0372901291579253,2.9977816083867594,#ffedfaff
-1.4197538879419862,6.412621116253291,2.981260961036731,#ffffdf99
-3.1493426540981435,-0.6447655241988055,2.900013399621365,#ffa2fcff
-4.050000189284717,0.4295650262890254,2.844461189897736,#ffb6fcff
4.686233718337905,-5.706815085145871,2.844461189897736,#ffffe7c8
-1.4284874166174266,-5.20564937335622,2.8366125090095897,#ffffd062
-4.133053539417077,3.1365170946439425,2.8054335714183436,#ffffd064
-2.834533193651405,-2.431880089154226,2.789972945945271,#ffeafaff
-0.8900495924501564,4.170146983145538,2.7441004110255953,#ffe4fbff
1.2360117170393659,1.8894930383775552,2.7289777899991696,#ffffce5d
-2.5989867501449977,1.299519083805383,2.706449977565542,#ffb2fcff
-3.9965158125447,1.6141955830837003,2.698982109032448,#ffaffcff
2.0496915550928003,5.203132679126975,2.698982109032448,#ffb1fcff
-0.8001998840392274,-5.25915049897538,2.691534846481689,#ffa6fcff
1.8533644589915155,3.734554336224081,2.6767019120528976,#ffffeade
-3.940353240943797,1.8988331309408548,2.6326915979070433,#ffffd063
-4.161577011248058,-4.633543868937104,2.6181829461264314,#ffffeadd
2.325621608812915,-2.6528142883780035,2.610958631544845,#ffd9fbff
-3.5623509097811557,3.2367076799854013,2.603754250910675,#ffa0fcff
-2.94242714743508,5.265984921992818,2.5822601634165467,#ffa2fcff
6.096639387911274,-1.9646588207324507,2.5609435104084275,#ffcbfcff
-4.890058947774919,2.913250714820959,2.5398028271580833,#ffb3fcff
1.8807150677722133,-2.989484258991013,2.5188366610286654,#ffffefff
5.265379203494402,3.5685608776519695,2.511886471224005,#ffabfcff
